frame_id,camera_id,timestamp,face_id,entity_id,confidence,bounding_box
FRAME_000182,CAM_ADMIN_LOBBY,2025-10-07T08:26:25.209Z,F100466,E100466,0.75,"{""x"":246,""y"":125,""width"":136,""height"":115}"
FRAME_000183,CAM_LIB_ENT,2025-10-19T13:11:33.209Z,F100053,E100053,0.79,"{""x"":265,""y"":130,""width"":106,""height"":124}"
FRAME_000184,CAM_HOSTEL_A,2025-10-17T06:19:56.209Z,F100327,E100327,0.7,"{""x"":341,""y"":180,""width"":136,""height"":131}"
FRAME_000185,CAM_CAF_01,2025-10-12T02:37:13.209Z,F100829,E100829,0.96,"{""x"":345,""y"":198,""width"":117,""height"":151}"
FRAME_000186,CAM_ADMIN_LOBBY,2025-10-06T10:31:38.209Z,F100606,E100606,0.91,"{""x"":463,""y"":184,""width"":100,""height"":141}"
FRAME_000187,CAM_PARKING,2025-10-20T09:14:22.209Z,F100276,E100276,0.86,"{""x"":241,""y"":285,""width"":112,""height"":121}"
FRAME_000188,CAM_PARKING,2025-10-04T14:13:12.209Z,F100357,E100357,0.7,"{""x"":349,""y"":248,""width"":138,""height"":150}"
FRAME_000189,CAM_PARKING,2025-10-03T10:21:30.209Z,F100166,E100166,0.93,"{""x"":124,""y"":124,""width"":94,""height"":165}"
FRAME_000190,CAM_LIB_ENT,2025-10-09T02:33:51.209Z,F100242,E100242,0.99,"{""x"":318,""y"":333,""width"":128,""height"":119}"
FRAME_000191,CAM_ADMIN_LOBBY,2025-10-07T17:14:42.209Z,F100870,E100870,0.87,"{""x"":181,""y"":389,""width"":87,""height"":139}"
FRAME_000192,CAM_AC_MAIN,2025-10-22T05:13:46.209Z,F100272,E100272,0.95,"{""x"":434,""y"":396,""width"":136,""height"":132}"
FRAME_000193,CAM_LIB_ENT,2025-10-16T06:41:33.209Z,F100960,E100960,0.95,"{""x"":334,""y"":184,""width"":141,""height"":125}"
FRAME_000194,CAM_LIB_ENT,2025-10-20T06:38:18.209Z,F100911,E100911,0.79,"{""x"":139,""y"":273,""width"":80,""height"":172}"
FRAME_000195,CAM_CAF_01,2025-09-26T10:05:38.209Z,F100072,E100072,0.88,"{""x"":353,""y"":105,""width"":137,""height"":146}"
FRAME_000196,CAM_AC_MAIN,2025-10-01T08:03:07.209Z,F100271,E100271,0.99,"{""x"":227,""y"":323,""width"":94,""height"":168}"
FRAME_000197,CAM_GYM_ENT,2025-09-25T08:21:38.209Z,F100672,E100672,0.76,"{""x"":344,""y"":106,""width"":118,""height"":138}"
FRAME_000198,CAM_ADMIN_LOBBY,2025-10-09T14:03:46.209Z,F100419,E100419,0.93,"{""x"":340,""y"":255,""width"":127,""height"":146}"
FRAME_000199,CAM_AC_MAIN,2025-10-12T10:49:05.210Z,F100200,E100200,0.87,"{""x"":209,""y"":389,""width"":142,""height"":175}"
FRAME_000200,CAM_HOSTEL_A,2025-10-15T14:56:55.210Z,F100756,E100756,0.77,"{""x"":140,""y"":330,""width"":135,""height"":120}"
FRAME_000201,CAM_LAB_CORR,2025-10-18T11:05:32.210Z,F100654,E100654,0.93,"{""x"":260,""y"":268,""width"":94,""height"":103}"
FRAME_000202,CAM_PARKING,2025-10-08T16:48:54.210Z,F100243,E100243,0.99,"{""x"":136,""y"":244,""width"":149,""height"":134}"
FRAME_000203,CAM_LAB_CORR,2025-10-08T08:44:42.210Z,F100344,E100344,0.84,"{""x"":345,""y"":161,""width"":83,""height"":144}"
FRAME_000204,CAM_LAB_CORR,2025-10-16T10:04:28.210Z,F100748,E100748,0.74,"{""x"":496,""y"":330,""width"":106,""height"":122}"
FRAME_000205,CAM_HOSTEL_A,2025-10-17T04:47:14.210Z,F100581,E100581,0.91,"{""x"":271,""y"":359,""width"":127,""height"":116}"
FRAME_000206,CAM_CAF_01,2025-10-21T08:52:24.210Z,F100063,E100063,0.86,"{""x"":292,""y"":180,""width"":86,""height"":123}"
FRAME_000207,CAM_PARKING,2025-09-29T02:33:15.210Z,F100322,E100322,0.7,"{""x"":482,""y"":357,""width"":106,""height"":123}"
FRAME_000208,CAM_GYM_ENT,2025-10-20T09:59:14.210Z,F100378,E100378,0.72,"{""x"":389,""y"":143,""width"":141,""height"":112}"
FRAME_000209,CAM_LAB_CORR,2025-10-05T13:19:57.210Z,F100241,E100241,0.74,"{""x"":347,""y"":223,""width"":124,""height"":115}"
FRAME_000210,CAM_HOSTEL_A,2025-10-22T06:03:47.210Z,F100150,E100150,0.76,"{""x"":321,""y"":122,""width"":118,""height"":106}"
FRAME_000211,CAM_LAB_CORR,2025-10-07T12:42:45.210Z,F100092,E100092,0.82,"{""x"":202,""y"":139,""width"":83,""height"":124}"
FRAME_000212,CAM_LAB_CORR,2025-10-22T07:27:36.210Z,F100061,E100061,0.75,"{""x"":152,""y"":340,""width"":106,""height"":155}"
FRAME_000213,CAM_LAB_CORR,2025-10-11T10:25:03.210Z,F100563,E100563,0.95,"{""x"":313,""y"":290,""width"":119,""height"":125}"
FRAME_000214,CAM_LAB_CORR,2025-10-10T04:11:26.210Z,F100687,E100687,0.85,"{""x"":177,""y"":389,""width"":115,""height"":163}"
FRAME_000215,CAM_ADMIN_LOBBY,2025-10-06T17:30:16.210Z,F100449,E100449,0.71,"{""x"":438,""y"":305,""width"":117,""height"":110}"
FRAME_000216,CAM_LIB_ENT,2025-10-20T05:43:52.210Z,F100487,E100487,0.9,"{""x"":312,""y"":163,""width"":125,""height"":102}"
FRAME_000217,CAM_AC_MAIN,2025-10-08T10:44:52.210Z,F100305,E100305,0.94,"{""x"":259,""y"":208,""width"":133,""height"":175}"
FRAME_000218,CAM_HOSTEL_A,2025-10-21T16:34:53.210Z,F100362,E100362,0.82,"{""x"":301,""y"":153,""width"":127,""height"":170}"
FRAME_000219,CAM_HOSTEL_A,2025-10-06T10:57:16.210Z,F100743,E100743,0.88,"{""x"":299,""y"":274,""width"":122,""height"":147}"
FRAME_000220,CAM_GYM_ENT,2025-10-09T11:22:13.210Z,F100314,E100314,0.72,"{""x"":452,""y"":199,""width"":135,""height"":158}"
FRAME_000221,CAM_AC_MAIN,2025-09-29T10:17:01.210Z,F100439,E100439,0.9,"{""x"":119,""y"":292,""width"":136,""height"":157}"
FRAME_000222,CAM_HOSTEL_A,2025-10-22T03:10:45.210Z,F100893,E100893,0.75,"{""x"":298,""y"":385,""width"":133,""height"":133}"
FRAME_000223,CAM_GYM_ENT,2025-10-03T13:38:52.210Z,F100958,E100958,0.88,"{""x"":252,""y"":152,""width"":99,""height"":134}"
FRAME_000224,CAM_LAB_CORR,2025-09-28T11:56:44.210Z,F100193,E100193,0.92,"{""x"":348,""y"":396,""width"":130,""height"":126}"
FRAME_000225,CAM_ADMIN_LOBBY,2025-10-07T07:24:28.210Z,F100518,E100518,0.77,"{""x"":330,""y"":162,""width"":98,""height"":124}"
FRAME_000226,CAM_AC_MAIN,2025-10-03T04:03:49.210Z,F100992,E100992,0.84,"{""x"":472,""y"":128,""width"":147,""height"":137}"
FRAME_000227,CAM_LAB_CORR,2025-10-08T15:57:51.210Z,F100965,E100965,0.76,"{""x"":179,""y"":353,""width"":132,""height"":149}"
FRAME_000228,CAM_LIB_ENT,2025-10-03T13:18:40.210Z,F100717,E100717,0.9,"{""x"":312,""y"":225,""width"":144,""height"":171}"
FRAME_000229,CAM_ADMIN_LOBBY,2025-10-15T11:05:52.210Z,F100999,E100999,0.89,"{""x"":422,""y"":120,""width"":140,""height"":179}"
FRAME_000230,CAM_HOSTEL_A,2025-10-11T07:13:39.210Z,F100032,E100032,0.89,"{""x"":347,""y"":299,""width"":128,""height"":104}"
FRAME_000231,CAM_ADMIN_LOBBY,2025-10-20T11:57:49.210Z,F100551,E100551,0.94,"{""x"":404,""y"":306,""width"":137,""height"":132}"
FRAME_000232,CAM_LAB_CORR,2025-10-10T15:09:31.210Z,F100564,E100564,0.87,"{""x"":160,""y"":105,""width"":144,""height"":127}"
FRAME_000233,CAM_HOSTEL_A,2025-10-03T18:13:10.210Z,F100076,E100076,0.73,"{""x"":193,""y"":167,""width"":92,""height"":138}"
FRAME_000234,CAM_LAB_CORR,2025-10-23T15:16:10.210Z,F100763,E100763,0.88,"{""x"":478,""y"":177,""width"":92,""height"":179}"
FRAME_000235,CAM_AC_MAIN,2025-10-12T14:13:10.210Z,F100822,E100822,0.81,"{""x"":418,""y"":112,""width"":126,""height"":172}"
FRAME_000236,CAM_LIB_ENT,2025-09-28T04:33:23.210Z,F100338,E100338,0.75,"{""x"":250,""y"":182,""width"":114,""height"":132}"
FRAME_000237,CAM_ADMIN_LOBBY,2025-09-25T04:08:47.210Z,F100997,E100997,0.86,"{""x"":195,""y"":395,""width"":87,""height"":121}"
FRAME_000238,CAM_LAB_CORR,2025-10-05T11:20:54.210Z,F100848,E100848,0.99,"{""x"":174,""y"":159,""width"":92,""height"":124}"
FRAME_000239,CAM_AC_MAIN,2025-09-25T12:40:50.210Z,F100048,E100048,0.8,"{""x"":296,""y"":342,""width"":106,""height"":148}"
FRAME_000240,CAM_CAF_01,2025-10-13T17:29:08.210Z,F100402,E100402,0.76,"{""x"":442,""y"":363,""width"":136,""height"":175}"
FRAME_000241,CAM_AC_MAIN,2025-10-18T03:30:29.210Z,F100350,E100350,0.94,"{""x"":202,""y"":152,""width"":92,""height"":171}"
FRAME_000242,CAM_LAB_CORR,2025-10-23T10:13:43.210Z,F100284,E100284,0.8,"{""x"":462,""y"":116,""width"":132,""height"":159}"
FRAME_000243,CAM_LIB_ENT,2025-09-29T05:19:27.210Z,F100811,E100811,0.97,"{""x"":394,""y"":391,""width"":117,""height"":116}"
FRAME_000244,CAM_GYM_ENT,2025-09-26T03:00:33.210Z,F100529,E100529,0.78,"{""x"":144,""y"":381,""width"":131,""height"":110}"
FRAME_000245,CAM_CAF_01,2025-10-21T09:11:32.210Z,F100041,E100041,0.75,"{""x"":433,""y"":254,""width"":80,""height"":135}"
FRAME_000246,CAM_AC_MAIN,2025-09-27T04:26:43.210Z,F100610,E100610,0.96,"{""x"":463,""y"":207,""width"":140,""height"":161}"
FRAME_000247,CAM_PARKING,2025-10-19T08:08:48.210Z,F100804,E100804,0.88,"{""x"":191,""y"":303,""width"":134,""height"":160}"
FRAME_000248,CAM_PARKING,2025-09-29T08:43:15.210Z,F100810,E100810,0.75,"{""x"":333,""y"":168,""width"":111,""height"":138}"
FRAME_000249,CAM_GYM_ENT,2025-10-13T13:18:39.210Z,F100879,E100879,0.73,"{""x"":100,""y"":224,""width"":82,""height"":168}"
FRAME_000250,CAM_ADMIN_LOBBY,2025-10-05T06:53:46.210Z,F100033,E100033,0.99,"{""x"":114,""y"":248,""width"":132,""height"":140}"
FRAME_000251,CAM_CAF_01,2025-10-08T12:10:25.210Z,F100718,E100718,0.98,"{""x"":198,""y"":246,""width"":120,""height"":128}"
FRAME_000252,CAM_HOSTEL_A,2025-10-06T16:53:52.210Z,F100614,E100614,0.97,"{""x"":445,""y"":173,""width"":119,""height"":139}"
FRAME_000253,CAM_CAF_01,2025-09-28T04:07:31.210Z,F100375,E100375,0.93,"{""x"":220,""y"":255,""width"":89,""height"":105}"
FRAME_000254,CAM_AC_MAIN,2025-10-23T14:57:59.210Z,F100621,E100621,0.85,"{""x"":270,""y"":174,""width"":150,""height"":178}"
FRAME_000255,CAM_CAF_01,2025-10-14T04:48:43.210Z,F100961,E100961,0.99,"{""x"":373,""y"":221,""width"":140,""height"":135}"
FRAME_000256,CAM_ADMIN_LOBBY,2025-09-26T14:23:30.210Z,F100549,E100549,0.76,"{""x"":416,""y"":117,""width"":110,""height"":147}"
FRAME_000257,CAM_LIB_ENT,2025-10-10T22:32:23.210Z,F100332,E100332,0.98,"{""x"":151,""y"":212,""width"":102,""height"":163}"
FRAME_000258,CAM_ADMIN_LOBBY,2025-10-08T15:36:25.210Z,F100169,E100169,0.96,"{""x"":179,""y"":347,""width"":128,""height"":149}"
FRAME_000259,CAM_LAB_CORR,2025-10-22T16:10:31.210Z,F100669,E100669,0.7,"{""x"":249,""y"":310,""width"":135,""height"":135}"
FRAME_000260,CAM_CAF_01,2025-09-25T07:54:26.210Z,F100674,E100674,0.77,"{""x"":421,""y"":250,""width"":118,""height"":149}"
FRAME_000261,CAM_PARKING,2025-09-29T11:59:00.210Z,F100688,E100688,0.77,"{""x"":243,""y"":373,""width"":95,""height"":138}"
FRAME_000262,CAM_LIB_ENT,2025-10-22T23:10:27.210Z,F100294,E100294,0.84,"{""x"":357,""y"":373,""width"":105,""height"":119}"
FRAME_000263,CAM_LIB_ENT,2025-10-17T14:11:20.210Z,F100692,E100692,0.7,"{""x"":488,""y"":180,""width"":129,""height"":105}"
FRAME_000264,CAM_PARKING,2025-10-02T03:13:35.210Z,F100243,E100243,0.99,"{""x"":493,""y"":296,""width"":140,""height"":140}"
FRAME_000265,CAM_LAB_CORR,2025-10-14T14:54:16.210Z,F100610,E100610,0.86,"{""x"":256,""y"":191,""width"":130,""height"":149}"
FRAME_000266,CAM_HOSTEL_A,2025-10-07T14:37:56.210Z,F100245,E100245,0.88,"{""x"":498,""y"":397,""width"":102,""height"":179}"
FRAME_000267,CAM_HOSTEL_A,2025-10-05T10:11:35.210Z,F100409,E100409,0.91,"{""x"":241,""y"":115,""width"":88,""height"":140}"
FRAME_000268,CAM_ADMIN_LOBBY,2025-09-25T09:18:56.210Z,F100930,E100930,0.95,"{""x"":176,""y"":169,""width"":147,""height"":129}"
FRAME_000269,CAM_LAB_CORR,2025-09-29T18:28:11.210Z,F100437,E100437,0.71,"{""x"":371,""y"":168,""width"":128,""height"":140}"
FRAME_000270,CAM_LIB_ENT,2025-10-01T17:13:29.210Z,F100189,E100189,0.99,"{""x"":219,""y"":303,""width"":92,""height"":130}"
FRAME_000271,CAM_ADMIN_LOBBY,2025-10-23T12:26:12.210Z,F100267,E100267,0.94,"{""x"":163,""y"":316,""width"":100,""height"":120}"
FRAME_000272,CAM_AC_MAIN,2025-10-10T15:00:21.210Z,F100442,E100442,0.86,"{""x"":151,""y"":312,""width"":144,""height"":114}"
FRAME_000273,CAM_ADMIN_LOBBY,2025-10-10T04:46:41.210Z,F100995,E100995,0.74,"{""x"":458,""y"":268,""width"":108,""height"":158}"
FRAME_000274,CAM_HOSTEL_A,2025-10-16T15:02:18.210Z,F100836,E100836,0.73,"{""x"":206,""y"":318,""width"":103,""height"":146}"
FRAME_000275,CAM_ADMIN_LOBBY,2025-10-03T03:55:43.210Z,F100449,E100449,0.75,"{""x"":329,""y"":392,""width"":144,""height"":151}"
FRAME_000276,CAM_LAB_CORR,2025-10-16T14:06:05.210Z,F100055,E100055,0.95,"{""x"":422,""y"":237,""width"":138,""height"":147}"
FRAME_000277,CAM_LIB_ENT,2025-10-07T09:09:56.210Z,F100720,E100720,0.75,"{""x"":131,""y"":161,""width"":89,""height"":131}"
FRAME_000278,CAM_LAB_CORR,2025-10-17T12:39:20.210Z,F100602,E100602,0.92,"{""x"":145,""y"":138,""width"":104,""height"":117}"
FRAME_000279,CAM_ADMIN_LOBBY,2025-10-14T16:30:45.210Z,F100066,E100066,0.84,"{""x"":444,""y"":170,""width"":110,""height"":162}"
FRAME_000280,CAM_PARKING,2025-10-16T15:02:41.210Z,F100952,E100952,0.94,"{""x"":112,""y"":119,""width"":150,""height"":154}"
FRAME_000281,CAM_LIB_ENT,2025-10-11T04:43:11.210Z,F100528,E100528,0.78,"{""x"":228,""y"":216,""width"":85,""height"":120}"
FRAME_000282,CAM_LAB_CORR,2025-10-15T09:00:27.210Z,F100092,E100092,0.87,"{""x"":392,""y"":154,""width"":126,""height"":110}"
FRAME_000283,CAM_LAB_CORR,2025-10-11T16:36:33.210Z,F100008,E100008,0.87,"{""x"":240,""y"":204,""width"":103,""height"":168}"
FRAME_000284,CAM_ADMIN_LOBBY,2025-10-21T13:23:38.210Z,F100700,E100700,0.81,"{""x"":336,""y"":107,""width"":146,""height"":130}"
FRAME_000285,CAM_AC_MAIN,2025-09-27T04:23:36.210Z,F100299,E100299,0.81,"{""x"":440,""y"":392,""width"":139,""height"":158}"
FRAME_000286,CAM_AC_MAIN,2025-10-01T08:34:53.210Z,F100207,E100207,0.8,"{""x"":275,""y"":384,""width"":117,""height"":144}"
FRAME_000287,CAM_HOSTEL_A,2025-09-29T14:01:55.210Z,F100851,E100851,0.8,"{""x"":293,""y"":179,""width"":111,""height"":139}"
FRAME_000288,CAM_PARKING,2025-10-18T05:55:50.210Z,F100104,E100104,0.85,"{""x"":303,""y"":326,""width"":111,""height"":109}"
FRAME_000289,CAM_CAF_01,2025-10-07T04:45:54.210Z,F100811,E100811,0.74,"{""x"":459,""y"":235,""width"":135,""height"":108}"
FRAME_000290,CAM_LAB_CORR,2025-10-23T15:59:59.210Z,F100924,E100924,0.77,"{""x"":171,""y"":293,""width"":135,""height"":154}"
FRAME_000291,CAM_HOSTEL_A,2025-10-24T04:26:15.210Z,F100613,E100613,0.7,"{""x"":312,""y"":131,""width"":89,""height"":123}"
FRAME_000292,CAM_HOSTEL_A,2025-10-24T04:31:40.210Z,F100915,E100915,0.86,"{""x"":441,""y"":400,""width"":84,""height"":172}"
FRAME_000293,CAM_AC_MAIN,2025-09-28T15:01:45.210Z,F100783,E100783,0.95,"{""x"":247,""y"":292,""width"":142,""height"":160}"
FRAME_000294,CAM_AC_MAIN,2025-10-23T02:53:39.210Z,F100912,E100912,0.78,"{""x"":354,""y"":296,""width"":149,""height"":148}"
FRAME_000295,CAM_LIB_ENT,2025-10-02T15:38:30.210Z,F100201,E100201,0.93,"{""x"":162,""y"":197,""width"":145,""height"":141}"
FRAME_000296,CAM_PARKING,2025-10-19T04:08:23.210Z,F100630,E100630,0.95,"{""x"":457,""y"":121,""width"":80,""height"":137}"
FRAME_000297,CAM_HOSTEL_A,2025-10-15T16:36:48.210Z,F100775,E100775,0.98,"{""x"":407,""y"":254,""width"":92,""height"":178}"
FRAME_000298,CAM_CAF_01,2025-10-01T09:00:38.210Z,F100620,E100620,0.74,"{""x"":162,""y"":349,""width"":120,""height"":159}"
FRAME_000299,CAM_LIB_ENT,2025-10-06T12:13:55.210Z,F100467,E100467,0.72,"{""x"":266,""y"":170,""width"":103,""height"":162}"
FRAME_000300,CAM_LIB_ENT,2025-10-16T09:03:36.210Z,F100592,E100592,0.87,"{""x"":342,""y"":122,""width"":116,""height"":103}"
FRAME_000301,CAM_ADMIN_LOBBY,2025-10-03T11:03:21.210Z,F100689,E100689,0.77,"{""x"":159,""y"":351,""width"":86,""height"":118}"
FRAME_000302,CAM_GYM_ENT,2025-09-29T11:17:47.210Z,F100380,E100380,0.74,"{""x"":362,""y"":274,""width"":115,""height"":128}"
FRAME_000303,CAM_PARKING,2025-10-24T10:41:44.210Z,F100361,E100361,0.71,"{""x"":223,""y"":140,""width"":92,""height"":174}"
FRAME_000304,CAM_ADMIN_LOBBY,2025-10-15T10:31:46.210Z,F100005,E100005,0.73,"{""x"":296,""y"":200,""width"":141,""height"":104}"
FRAME_000305,CAM_LAB_CORR,2025-10-16T10:39:01.210Z,F100845,E100845,0.94,"{""x"":338,""y"":224,""width"":89,""height"":161}"
FRAME_000306,CAM_ADMIN_LOBBY,2025-10-05T11:06:59.210Z,F100972,E100972,0.91,"{""x"":347,""y"":287,""width"":111,""height"":171}"
FRAME_000307,CAM_LIB_ENT,2025-09-26T18:22:21.210Z,F100862,E100862,0.73,"{""x"":105,""y"":367,""width"":95,""height"":133}"
FRAME_000308,CAM_CAF_01,2025-10-22T04:54:18.210Z,F100013,E100013,0.95,"{""x"":455,""y"":379,""width"":135,""height"":135}"
FRAME_000309,CAM_AC_MAIN,2025-10-16T10:02:37.211Z,F100155,E100155,0.85,"{""x"":390,""y"":157,""width"":90,""height"":117}"
FRAME_000310,CAM_GYM_ENT,2025-10-08T20:49:22.211Z,F100142,E100142,0.74,"{""x"":417,""y"":314,""width"":105,""height"":150}"
FRAME_000311,CAM_ADMIN_LOBBY,2025-10-22T11:30:10.211Z,F100678,E100678,0.77,"{""x"":256,""y"":211,""width"":92,""height"":178}"
FRAME_000312,CAM_AC_MAIN,2025-09-30T11:37:59.211Z,F100674,E100674,0.97,"{""x"":270,""y"":119,""width"":116,""height"":177}"
FRAME_000313,CAM_CAF_01,2025-10-03T12:48:11.211Z,F100252,E100252,0.97,"{""x"":384,""y"":139,""width"":131,""height"":134}"
FRAME_000314,CAM_AC_MAIN,2025-10-03T02:57:54.211Z,F100994,E100994,0.92,"{""x"":393,""y"":132,""width"":98,""height"":107}"
FRAME_000315,CAM_CAF_01,2025-09-26T15:43:17.211Z,F100015,E100015,0.95,"{""x"":104,""y"":131,""width"":121,""height"":106}"
FRAME_000316,CAM_LAB_CORR,2025-09-25T03:17:48.211Z,F100799,E100799,0.91,"{""x"":443,""y"":363,""width"":125,""height"":156}"
FRAME_000317,CAM_LIB_ENT,2025-10-05T13:08:18.211Z,F100351,E100351,0.7,"{""x"":351,""y"":366,""width"":144,""height"":154}"
FRAME_000318,CAM_CAF_01,2025-10-16T14:27:28.211Z,F100728,E100728,0.99,"{""x"":348,""y"":372,""width"":106,""height"":166}"
FRAME_000319,CAM_AC_MAIN,2025-10-20T00:56:15.211Z,F100906,E100906,0.75,"{""x"":359,""y"":215,""width"":81,""height"":132}"
FRAME_000320,CAM_CAF_01,2025-10-09T17:20:37.211Z,F100028,E100028,0.97,"{""x"":329,""y"":103,""width"":129,""height"":171}"
FRAME_000321,CAM_CAF_01,2025-10-23T06:20:39.211Z,F100319,E100319,0.87,"{""x"":270,""y"":349,""width"":150,""height"":121}"
FRAME_000322,CAM_LAB_CORR,2025-10-14T16:30:06.211Z,F100094,E100094,0.84,"{""x"":173,""y"":361,""width"":147,""height"":158}"
FRAME_000323,CAM_ADMIN_LOBBY,2025-10-23T07:10:15.211Z,F100523,E100523,0.83,"{""x"":289,""y"":363,""width"":127,""height"":141}"
FRAME_000324,CAM_LIB_ENT,2025-10-05T11:07:13.211Z,F100387,E100387,0.77,"{""x"":204,""y"":298,""width"":126,""height"":134}"
FRAME_000325,CAM_CAF_01,2025-10-02T16:05:13.211Z,F100470,E100470,0.8,"{""x"":137,""y"":193,""width"":91,""height"":114}"
FRAME_000326,CAM_ADMIN_LOBBY,2025-10-22T08:24:39.211Z,F100765,E100765,0.78,"{""x"":301,""y"":284,""width"":113,""height"":124}"
FRAME_000327,CAM_CAF_01,2025-09-30T03:22:16.211Z,F100780,E100780,0.82,"{""x"":194,""y"":224,""width"":114,""height"":161}"
FRAME_000328,CAM_PARKING,2025-10-24T10:47:13.211Z,F100049,E100049,0.7,"{""x"":418,""y"":162,""width"":114,""height"":162}"
FRAME_000329,CAM_AC_MAIN,2025-09-27T17:56:58.211Z,F100059,E100059,0.7,"{""x"":131,""y"":156,""width"":137,""height"":175}"
FRAME_000330,CAM_LAB_CORR,2025-09-29T05:21:07.211Z,F100325,E100325,0.91,"{""x"":200,""y"":390,""width"":132,""height"":114}"
FRAME_000331,CAM_GYM_ENT,2025-09-30T08:53:45.211Z,F100706,E100706,0.9,"{""x"":451,""y"":290,""width"":107,""height"":141}"
FRAME_000332,CAM_CAF_01,2025-10-15T08:55:51.211Z,F100416,E100416,0.97,"{""x"":118,""y"":383,""width"":117,""height"":161}"
FRAME_000333,CAM_CAF_01,2025-10-09T17:07:05.211Z,F100589,E100589,0.91,"{""x"":140,""y"":229,""width"":97,""height"":177}"
FRAME_000334,CAM_CAF_01,2025-09-26T17:54:42.211Z,F100944,E100944,0.95,"{""x"":103,""y"":341,""width"":123,""height"":131}"
FRAME_000335,CAM_AC_MAIN,2025-10-05T12:33:12.211Z,F100489,E100489,0.99,"{""x"":499,""y"":368,""width"":125,""height"":170}"
FRAME_000336,CAM_GYM_ENT,2025-10-23T07:22:21.211Z,F100648,E100648,0.7,"{""x"":350,""y"":282,""width"":142,""height"":136}"
FRAME_000337,CAM_GYM_ENT,2025-10-15T09:30:21.211Z,F100368,E100368,0.91,"{""x"":174,""y"":391,""width"":107,""height"":119}"
FRAME_000338,CAM_LAB_CORR,2025-10-01T02:40:00.211Z,F100168,E100168,0.86,"{""x"":156,""y"":132,""width"":125,""height"":168}"
FRAME_000339,CAM_GYM_ENT,2025-10-11T12:55:01.211Z,F100364,E100364,0.82,"{""x"":204,""y"":135,""width"":112,""height"":180}"
FRAME_000340,CAM_LAB_CORR,2025-10-14T05:29:55.211Z,F100165,E100165,0.82,"{""x"":281,""y"":311,""width"":112,""height"":105}"
FRAME_000341,CAM_AC_MAIN,2025-10-02T10:06:26.211Z,F100810,E100810,0.75,"{""x"":244,""y"":377,""width"":123,""height"":131}"
FRAME_000342,CAM_HOSTEL_A,2025-09-30T12:13:42.211Z,F100613,E100613,0.91,"{""x"":284,""y"":298,""width"":103,""height"":117}"
FRAME_000343,CAM_PARKING,2025-10-16T02:38:18.211Z,F100894,E100894,0.98,"{""x"":217,""y"":200,""width"":96,""height"":114}"
FRAME_000344,CAM_AC_MAIN,2025-09-28T05:41:17.211Z,F100020,E100020,0.88,"{""x"":160,""y"":159,""width"":120,""height"":134}"
FRAME_000345,CAM_GYM_ENT,2025-10-15T05:25:57.211Z,F100750,E100750,0.86,"{""x"":429,""y"":374,""width"":145,""height"":142}"
FRAME_000346,CAM_LAB_CORR,2025-10-06T15:14:29.211Z,F100542,E100542,0.94,"{""x"":113,""y"":286,""width"":100,""height"":177}"
FRAME_000347,CAM_LAB_CORR,2025-10-08T19:04:36.211Z,F100922,E100922,0.96,"{""x"":391,""y"":316,""width"":127,""height"":173}"
FRAME_000348,CAM_CAF_01,2025-10-23T12:04:16.211Z,F100789,E100789,0.73,"{""x"":451,""y"":157,""width"":123,""height"":140}"
FRAME_000349,CAM_PARKING,2025-10-24T13:30:00.211Z,F100973,E100973,0.83,"{""x"":242,""y"":104,""width"":117,""height"":106}"
FRAME_000350,CAM_LIB_ENT,2025-10-23T14:26:49.211Z,F100517,E100517,0.85,"{""x"":193,""y"":400,""width"":135,""height"":158}"
FRAME_000351,CAM_PARKING,2025-10-09T13:38:31.211Z,F100074,E100074,0.83,"{""x"":341,""y"":108,""width"":107,""height"":152}"
FRAME_000352,CAM_HOSTEL_A,2025-09-27T07:30:01.211Z,F100646,E100646,0.99,"{""x"":387,""y"":201,""width"":88,""height"":174}"
FRAME_000353,CAM_PARKING,2025-10-16T12:57:08.211Z,F100971,E100971,0.86,"{""x"":198,""y"":361,""width"":146,""height"":106}"
FRAME_000354,CAM_LAB_CORR,2025-10-18T08:24:05.211Z,F100831,E100831,0.74,"{""x"":286,""y"":151,""width"":103,""height"":177}"
FRAME_000355,CAM_LIB_ENT,2025-10-13T08:30:44.211Z,F100448,E100448,0.82,"{""x"":288,""y"":134,""width"":89,""height"":151}"
FRAME_000356,CAM_CAF_01,2025-10-09T05:14:19.211Z,F100063,E100063,0.9,"{""x"":402,""y"":231,""width"":116,""height"":111}"
FRAME_000357,CAM_LAB_CORR,2025-10-08T06:08:03.211Z,F100662,E100662,0.99,"{""x"":137,""y"":272,""width"":126,""height"":159}"
FRAME_000358,CAM_CAF_01,2025-10-06T16:02:20.211Z,F100238,E100238,0.88,"{""x"":219,""y"":381,""width"":82,""height"":158}"
FRAME_000359,CAM_CAF_01,2025-10-24T17:34:32.211Z,F100306,E100306,0.79,"{""x"":346,""y"":126,""width"":106,""height"":100}"
FRAME_000360,CAM_LAB_CORR,2025-10-23T03:15:43.211Z,F100736,E100736,0.77,"{""x"":448,""y"":108,""width"":90,""height"":134}"
FRAME_000361,CAM_AC_MAIN,2025-09-30T17:13:04.211Z,F100505,E100505,0.82,"{""x"":308,""y"":124,""width"":122,""height"":105}"
FRAME_000362,CAM_LAB_CORR,2025-10-10T09:49:03.211Z,F100811,E100811,0.98,"{""x"":446,""y"":386,""width"":130,""height"":168}"
