device_hash,ap_id,timestamp,entity_id,signal_strength,duration
DHAd0EF1071EBa,AP_LIB_2,2025-10-08T03:23:02.205Z,E100237,-37,6599
DHcdBDe8fcc1C5,AP_AC_1,2025-10-19T14:21:52.205Z,E100191,-73,6594
DH1dD3aCEca6f8,AP_LIB_3,2025-10-24T10:04:13.205Z,E100343,-60,7084
DHbfA7495Debac,AP_LIB_1,2025-10-21T04:18:34.205Z,E100656,-79,4469
DHE5222Ed636Db,AP_CAF_2,2025-10-06T18:40:27.205Z,E100984,-39,598
DH6f7c856979aB,AP_LIB_2,2025-10-13T14:31:18.205Z,E100201,-43,5628
DH9DeFd3bD3Aa3,AP_LAB_2,2025-10-16T03:45:36.205Z,E100349,-72,2742
DHE72B6ae5005e,AP_LIB_2,2025-10-24T01:21:07.205Z,E100753,-77,853
DHa1C80fF0B1c6,AP_AC_1,2025-10-04T08:14:15.205Z,E100367,-49,826
DH71dA3d6128ea,AP_LAB_1,2025-09-29T13:29:54.205Z,E100781,-30,5302
DH2B5CE5dE5Cd9,AP_CAF_2,2025-09-27T07:02:14.205Z,E100301,-76,2784
DH497D87ADF8E1,AP_CAF_1,2025-09-26T08:46:07.205Z,E100608,-74,6033
DHBDA85aFF858B,AP_LIB_3,2025-10-02T05:28:52.205Z,E100494,-34,3155
DH7a3BE30bF1da,AP_LAB_2,2025-09-28T15:22:16.205Z,E100456,-34,7107
DH39EB8B73216C,AP_GYM_1,2025-10-15T06:13:26.205Z,E100354,-46,5279
DH5bBFD1dC324a,AP_CAF_2,2025-09-28T03:36:08.205Z,E100153,-32,5140
DH3f2af1cA4B0D,AP_LIB_2,2025-10-18T03:24:40.205Z,E100394,-69,2603
DHE49aeC6d3A9E,AP_LAB_1,2025-10-05T09:29:01.205Z,E100901,-63,5776
DH9648c4cFB9B5,AP_LAB_2,2025-10-20T14:13:57.205Z,E100241,-52,3687
DH10e14af7CCab,AP_CAF_1,2025-10-07T02:57:14.205Z,E100475,-78,1592
DHE6eD4dce0e90,AP_LIB_1,2025-09-25T03:40:07.205Z,E100136,-67,5032
DH9df45fb56e4a,AP_CAF_1,2025-10-01T03:10:35.205Z,E100022,-78,5435
DHF46BC4B854d5,AP_LIB_1,2025-09-30T08:00:21.205Z,E100248,-59,1746
DH114223eF6c26,AP_LIB_2,2025-10-16T11:00:53.205Z,E100245,-70,5229
DHd80eF0E832e0,AP_CAF_2,2025-10-20T02:37:26.205Z,E100297,-64,7136
DHdeFb83FaF18B,AP_LIB_2,2025-10-11T11:44:29.205Z,E100256,-66,3980
DHB2FB220d9687,AP_LAB_2,2025-09-25T12:07:04.205Z,E100699,-61,7041
DH2FEd8D3872FC,AP_LAB_2,2025-10-14T13:03:08.205Z,E100717,-44,4705
DH9A7ECBD9C72a,AP_LIB_3,2025-10-09T07:37:49.205Z,E100099,-57,6880
DH47CaCD3FCc71,AP_AC_1,2025-10-13T11:12:00.205Z,E100817,-79,6699
DH0d0f944Ec9a3,AP_CAF_2,2025-10-04T17:34:00.205Z,E100146,-50,2208
DHE49aeC6d3A9E,AP_LIB_3,2025-10-08T14:30:23.205Z,E100901,-61,6303
DHEA0379c6B02b,AP_LIB_2,2025-10-09T10:36:45.205Z,E100691,-51,1197
DHDD81AE2eFb2c,AP_AC_2,2025-10-19T04:12:09.205Z,E100509,-53,1869
DHAF9d6AfdFEbc,AP_LAB_2,2025-09-25T04:10:16.205Z,E100919,-37,6345
DH3a38ab3c0DB1,AP_LIB_3,2025-10-04T11:12:28.205Z,E100747,-60,591
DHEa6D97dbFee7,AP_AC_1,2025-10-03T10:46:03.205Z,E100813,-53,514
DHfa43ABee3c65,AP_CAF_2,2025-10-09T14:13:27.205Z,E100643,-74,5315
DH5a381cA1dcFE,AP_LIB_2,2025-10-05T08:30:26.205Z,E100590,-45,6794
DHe0434Cbaee74,AP_LAB_1,2025-10-24T12:51:56.205Z,E100287,-34,6858
DHEE1d6b9b38De,AP_LAB_2,2025-10-03T11:04:00.205Z,E100904,-35,6737
DHDCE63673ffEC,AP_LIB_1,2025-10-10T11:25:28.205Z,E100021,-38,1634
DHdaeCcaA77f42,AP_LIB_2,2025-10-13T11:45:11.205Z,E100533,-39,4568
DH4afeA966fbCb,AP_LAB_2,2025-10-03T08:21:23.205Z,E100583,-72,4128
DH8B9AdCeFC9Bd,AP_LAB_2,2025-10-06T12:41:40.205Z,E100011,-76,7126
DH3b88fE506c75,AP_CAF_2,2025-10-08T17:14:49.205Z,E100500,-77,2624
DH01eE7fE7CB86,AP_LIB_2,2025-10-23T14:27:07.205Z,E100759,-37,2086
DH3B7FBf03BAEA,AP_CAF_1,2025-10-01T04:10:12.205Z,E100389,-78,1581
DHce9E5f68CD1F,AP_LIB_2,2025-10-03T07:36:57.205Z,E100865,-30,6620
DHe8cefefABD1B,AP_LIB_2,2025-10-19T07:41:50.205Z,E100213,-56,3196
DHCDeDE3aB824E,AP_GYM_1,2025-10-13T05:05:33.205Z,E100847,-42,7191
DHe5Aec47c37db,AP_GYM_1,2025-10-15T06:38:57.205Z,E100693,-55,6812
DH53fa7F74A5D1,AP_LAB_2,2025-10-03T11:54:12.205Z,E100423,-53,6731
DHb9af6E1051ef,AP_AC_2,2025-10-20T02:40:12.205Z,E100721,-69,2671
DHAFA7b51ec7aa,AP_LIB_3,2025-10-06T03:25:57.205Z,E100540,-53,1191
DH62Ac1Ba48e76,AP_CC_2,2025-10-19T07:20:01.205Z,E100240,-41,1298
DH414Fe9879E2F,AP_LIB_3,2025-09-27T13:28:33.205Z,E100409,-65,6886
DH3a8faB7d3C4A,AP_LIB_1,2025-09-28T05:07:42.205Z,E100591,-65,4956
DHdD3FC0f016bF,AP_CAF_2,2025-09-30T05:57:35.205Z,E100012,-58,5410
DHF8eE2E7DccaF,AP_CAF_2,2025-09-29T09:41:36.205Z,E100111,-49,4002
DHcb473aFCF8e3,AP_CAF_1,2025-10-19T15:23:13.205Z,E100400,-48,3657
DHDEce6aA0C641,AP_LAB_1,2025-10-22T11:21:05.205Z,E100783,-61,6913
DHEaDC2Ea206Cb,AP_AC_2,2025-10-11T14:10:05.205Z,E100093,-48,792
DH41f25050B0fA,AP_AC_1,2025-10-08T05:21:04.205Z,E100293,-46,6500
DH5f12ee104575,AP_LIB_1,2025-10-12T08:58:04.205Z,E100312,-39,6846
DH2cBd9dd3f7df,AP_AC_1,2025-10-01T14:41:24.205Z,E100646,-57,2211
DH3037Ac0AcAAC,AP_CAF_2,2025-10-08T18:27:17.205Z,E100368,-37,407
DH298B5b7E1DAf,AP_LAB_2,2025-10-22T14:45:21.205Z,E100471,-66,4033
DHe1Ea103a4Fad,AP_AC_1,2025-10-05T16:40:17.205Z,E100876,-63,3981
DHABCebEfCaa62,AP_CAF_2,2025-10-06T08:23:34.205Z,E100271,-58,617
DH36d0Cf48DF3A,AP_AC_1,2025-09-26T15:13:09.205Z,E100676,-37,5055
DHA1Bdf9ff0843,AP_CAF_1,2025-09-29T17:49:37.205Z,E100956,-66,842
DH46087e3d1E9f,AP_LIB_3,2025-10-22T08:49:41.205Z,E100710,-42,4378
DHe0DA759Fd2Ea,AP_LIB_2,2025-10-02T07:54:52.205Z,E100025,-61,2432
DH5bBFD1dC324a,AP_LAB_1,2025-10-03T07:59:38.205Z,E100153,-73,3434
DH9EebD2a7fdCF,AP_LIB_1,2025-10-03T08:44:57.205Z,E100812,-62,3531
DH8E5e797706a5,AP_LIB_3,2025-09-29T07:01:48.205Z,E100887,-53,6162
DHCF5FCf3ea03B,AP_GYM_1,2025-09-29T09:45:06.205Z,E100029,-59,3527
DH4D7E460F10E3,AP_CC_2,2025-10-12T02:42:20.205Z,E100186,-69,1530
DHCa7f54CfC93d,AP_LAB_1,2025-09-29T21:42:05.205Z,E100709,-79,1366
DHc118dcd9C7FD,AP_CC_1,2025-10-11T11:54:45.205Z,E100751,-78,4676
DHb252F1bdfC8E,AP_CAF_2,2025-10-04T10:50:55.205Z,E100524,-32,2202
DHE9493B6f1058,AP_CAF_1,2025-10-12T16:07:25.205Z,E100974,-55,4095
DH22e502798D66,AP_CC_2,2025-09-27T04:43:05.205Z,E100089,-33,1198
DH9Db4Ca10BD63,AP_AC_2,2025-10-24T17:54:19.205Z,E100580,-79,2195
DH4D5BBfa9EAEe,AP_LAB_2,2025-10-12T04:38:33.205Z,E100005,-30,3801
DHA2ae37b59ECD,AP_LIB_1,2025-10-06T07:17:09.205Z,E100811,-36,3106
DH4BE3cbdBef3e,AP_AC_2,2025-10-03T04:33:38.205Z,E100982,-79,1285
DH794c096A4f71,AP_LIB_2,2025-10-09T12:43:48.205Z,E100651,-56,5336
DH830bff2B7982,AP_LAB_1,2025-10-11T07:22:03.205Z,E100254,-48,2267
DHbcDe5dBfcB65,AP_CC_1,2025-09-29T16:22:52.205Z,E100905,-80,4744
DHC01BFCA3DB39,AP_LIB_2,2025-10-10T12:00:36.205Z,E100818,-70,1301
DH899a0cdD79F3,AP_LIB_3,2025-09-25T09:35:35.205Z,E100344,-70,5379
DH04B5Fc6cAFDD,AP_AC_2,2025-10-09T20:07:04.205Z,E100493,-61,5103
DH43eb56e4Dfe1,AP_GYM_1,2025-10-06T07:53:12.205Z,E100851,-62,736
DHbDB90AD0d83A,AP_LIB_1,2025-10-08T10:58:53.205Z,E100468,-58,3781
DH6D98bdFd07fe,AP_GYM_1,2025-10-16T14:17:22.205Z,E100060,-63,2638
DHDE1ad7eeED4F,AP_CAF_2,2025-10-04T04:16:34.205Z,E100666,-78,6721
DHEee4a27beaDf,AP_AC_1,2025-10-09T03:11:55.205Z,E100172,-40,4860
DHE2cEc7E2e4aa,AP_CC_2,2025-10-19T16:52:07.205Z,E100205,-53,2084
DH0310ccfdf426,AP_CC_1,2025-10-21T03:54:23.205Z,E100229,-40,2793
DHB2CfcB703a33,AP_CC_1,2025-10-01T16:54:36.205Z,E100886,-68,4456
DH31b2CdBb505B,AP_CAF_1,2025-10-13T05:57:03.205Z,E100374,-31,809
DH57cf4daF5442,AP_GYM_1,2025-10-10T05:42:11.205Z,E100519,-73,5605
DH2e36FD82a5A9,AP_LIB_3,2025-10-24T09:58:02.205Z,E100463,-80,2499
DH0d0f944Ec9a3,AP_CC_1,2025-10-02T08:37:25.205Z,E100146,-62,1893
DHEaddE6Fb1afd,AP_LIB_3,2025-10-03T06:18:05.205Z,E100274,-68,875
DH137f7dD78d60,AP_LIB_2,2025-10-16T14:28:48.205Z,E100937,-32,5147
DH9a1Ed3FFE4BB,AP_CAF_2,2025-10-05T06:37:59.205Z,E100827,-31,6763
DH7F03C0f8A6aC,AP_LAB_1,2025-10-14T05:02:10.205Z,E100647,-50,3275
DH8Dde0290E0E5,AP_AC_2,2025-10-21T11:10:27.205Z,E100403,-45,5572
DHb6B5D83A38bE,AP_CC_2,2025-09-26T06:54:42.205Z,E100183,-46,5042
DHac08248BFFCD,AP_CC_1,2025-10-24T15:49:20.205Z,E100809,-36,2542
DHfa43ABee3c65,AP_AC_2,2025-10-24T14:58:23.205Z,E100643,-68,3560
DHFc8aAD785aCd,AP_AC_1,2025-10-21T14:14:47.205Z,E100474,-76,4161
DH986CE53d416C,AP_LAB_1,2025-09-29T02:43:04.205Z,E100323,-44,5441
DH794c096A4f71,AP_CC_1,2025-10-23T02:35:06.205Z,E100651,-38,7009
DHC0ccC63CB1Ea,AP_LAB_2,2025-10-04T09:58:52.205Z,E100433,-66,3707
DH3B7FBf03BAEA,AP_LIB_1,2025-10-13T12:49:30.205Z,E100389,-46,887
DH5DEfeD2bc27E,AP_CC_1,2025-10-19T18:43:28.205Z,E100705,-33,2810
DH7Fd4BdaE10ad,AP_CC_1,2025-10-17T12:41:04.205Z,E100055,-70,1122
DHeFe8A10816e3,AP_LIB_1,2025-10-05T02:45:10.205Z,E100605,-32,7036
DHf3ADC5AEC243,AP_GYM_1,2025-09-27T04:20:22.205Z,E100462,-76,3457
DHCDF26b538194,AP_CC_2,2025-10-22T05:15:24.205Z,E100981,-71,3389
DHDD81AE2eFb2c,AP_CC_2,2025-10-18T10:33:12.205Z,E100509,-46,3269
DHF5aD3Feff65D,AP_LAB_2,2025-10-12T08:49:38.205Z,E100949,-79,1760
DHe6a28c6c54C0,AP_CC_1,2025-10-10T12:52:13.205Z,E100458,-40,1920
DH8E5e797706a5,AP_LAB_2,2025-10-19T07:02:16.205Z,E100887,-45,7105
DHe0aB12f5eCE4,AP_LIB_1,2025-10-11T03:11:20.205Z,E100868,-72,5164
DH2Bd5a6812cD9,AP_LIB_1,2025-10-03T07:00:42.205Z,E100083,-54,5518
DH558B7E904404,AP_LIB_2,2025-10-08T15:14:50.205Z,E100921,-55,6740
DH7C9BAE37e3C7,AP_LIB_3,2025-10-09T18:41:39.205Z,E100908,-35,439
DHAb12A22aC6a7,AP_CC_1,2025-10-22T12:20:44.205Z,E100429,-37,1498
DH0EacA7C0EFDb,AP_CC_2,2025-10-18T15:09:07.205Z,E100277,-33,1677
DHB7C6079986aE,AP_LAB_2,2025-10-17T15:21:19.205Z,E100538,-40,6135
DHb6B5D83A38bE,AP_CAF_2,2025-10-16T10:26:13.205Z,E100183,-65,4679
DH0C1DEcde526D,AP_CAF_1,2025-10-04T06:11:34.205Z,E100470,-63,3331
DH06cbf93fc51d,AP_CC_1,2025-10-21T10:41:53.205Z,E100603,-40,1586
DHdFdB3c9Af36F,AP_CAF_1,2025-10-07T12:24:52.205Z,E100173,-61,5224
DH5e61FF94d9Df,AP_CC_1,2025-10-22T22:57:14.205Z,E100799,-46,3576
DHba6A98aB3F0A,AP_LIB_2,2025-10-02T00:44:25.205Z,E100447,-63,4888
DHdD3FC0f016bF,AP_CAF_1,2025-10-15T07:47:37.205Z,E100012,-59,5418
DH0Fe9a292BC55,AP_LAB_1,2025-10-19T10:02:07.205Z,E100164,-40,3359
DHebafd2d4b6cd,AP_LAB_2,2025-10-09T10:35:15.205Z,E100994,-56,3970
DHd4BECd63866f,AP_LAB_1,2025-10-20T11:06:23.205Z,E100484,-46,6964
DH9E3A97D9aFDA,AP_LAB_2,2025-09-27T03:55:18.205Z,E100336,-70,5929
DHE8A04B6b51fB,AP_CAF_1,2025-10-07T10:26:48.205Z,E100526,-64,2912
DH348d96A5C5CD,AP_CAF_2,2025-10-12T16:54:34.205Z,E100715,-60,4789
DH13Aac37b5969,AP_LAB_1,2025-10-02T04:03:41.205Z,E100051,-49,4821
DHdD9c81Ac6105,AP_CC_1,2025-10-01T09:11:11.205Z,E100517,-45,5224
DHe4b2ECf4D7cE,AP_CAF_2,2025-10-21T08:44:07.205Z,E100450,-80,1453
DHF423A08Bbafd,AP_LAB_1,2025-10-22T06:27:25.205Z,E100537,-52,1939
DH85Ab80D529BD,AP_CC_1,2025-10-02T15:13:46.205Z,E100527,-52,6000
DH13a1Bbc72B8D,AP_LIB_3,2025-10-09T14:58:31.205Z,E100067,-75,622
DH0e1FaAed7DaC,AP_CAF_2,2025-09-26T15:07:03.205Z,E100969,-35,3924
DH53fa7F74A5D1,AP_CC_2,2025-09-25T11:46:56.205Z,E100423,-49,5597
DHDDcAb0d40EC7,AP_CC_1,2025-09-26T07:57:32.205Z,E100700,-65,1782
DH80aA0B430BF4,AP_AC_1,2025-10-04T10:03:16.205Z,E100404,-75,4969
DH39EB8B73216C,AP_CAF_1,2025-10-06T12:04:09.205Z,E100354,-33,303
DH47CaCD3FCc71,AP_CC_1,2025-10-17T00:14:35.205Z,E100817,-56,5784
DHF8DEd36Dbacc,AP_LIB_1,2025-10-03T16:44:14.205Z,E100069,-58,4080
DHbfda3cF5fDbB,AP_CC_1,2025-10-15T11:51:57.205Z,E100644,-50,1772
DHe1F3C4DE32ba,AP_LIB_1,2025-10-07T17:02:19.205Z,E100352,-36,965
DHcBF578C385eD,AP_AC_1,2025-10-10T17:15:18.205Z,E100936,-68,7070
DHe0aB12f5eCE4,AP_LAB_1,2025-09-26T18:16:55.205Z,E100868,-67,1649
DHB79308ceBd2A,AP_GYM_1,2025-10-15T10:29:56.205Z,E100961,-37,6185
DHa55C29db6594,AP_LAB_2,2025-10-15T09:05:26.205Z,E100752,-47,6721
DHaBaCd0ADC7CE,AP_LIB_2,2025-10-23T04:47:48.205Z,E100273,-75,6816
DHa8AD2BdCFFe3,AP_LIB_3,2025-10-17T11:03:55.205Z,E100375,-51,1337
DHb14Cba9FE4b0,AP_LAB_1,2025-10-23T07:24:43.205Z,E100294,-47,540
DH959FD3C51Aa2,AP_CC_1,2025-10-13T14:39:24.205Z,E100987,-80,1674
DHABB2Fd41Df4f,AP_LIB_3,2025-10-04T18:27:35.205Z,E100964,-49,6753
DH7bc14dCCae63,AP_LAB_1,2025-10-21T06:37:41.205Z,E100115,-66,1418
DHdeFb83FaF18B,AP_LIB_1,2025-10-16T07:53:32.205Z,E100256,-36,2067
DHDDbD2f32D6C0,AP_CAF_2,2025-10-07T17:58:35.205Z,E100559,-38,5114
DHdC4E59a1fe6b,AP_CAF_1,2025-10-16T14:48:52.205Z,E100755,-34,3483
DHa05bABB0b3ad,AP_LIB_1,2025-10-17T11:47:37.205Z,E100296,-66,5563
DH44e5Cb5D5EFf,AP_LIB_1,2025-10-07T17:42:12.205Z,E100165,-46,461
DHeF70f5af658E,AP_LIB_2,2025-10-02T11:32:46.205Z,E100052,-64,5641
DHc3f1DF96767E,AP_CC_2,2025-10-22T09:11:42.205Z,E100649,-52,4795
DH46E89b3BbEbA,AP_LAB_2,2025-09-30T14:51:50.205Z,E100913,-52,1063
DHbA2B38F36Ddb,AP_GYM_1,2025-10-09T14:00:38.205Z,E100775,-33,4052
DHDfb3a914A6CF,AP_LAB_1,2025-10-07T23:52:10.205Z,E100059,-47,837
DHe0725E8A26fa,AP_CAF_2,2025-10-15T07:49:38.205Z,E100390,-76,650
DHB8C71F6D33E7,AP_CAF_2,2025-09-27T04:54:02.205Z,E100358,-50,2759
DHC49bbBBb4F5a,AP_CC_1,2025-10-07T04:32:32.205Z,E100072,-67,5034
DHdEEB8F4935eb,AP_LIB_1,2025-10-14T07:37:59.205Z,E100849,-78,5606
DH851BA213cDfb,AP_CAF_2,2025-09-28T03:18:10.205Z,E100120,-32,6488
DHcBD0D47d6f10,AP_CC_1,2025-09-27T09:19:43.205Z,E100159,-48,5322
DH93bB09EF9eA6,AP_LIB_2,2025-10-24T11:28:18.205Z,E100572,-80,3120
DH1db4FF97dEDF,AP_LIB_3,2025-10-04T21:55:25.205Z,E100381,-53,2239
DHba9Ee4d91cEf,AP_CAF_2,2025-10-08T22:15:00.205Z,E100152,-32,4630
DHC14e7cbebf7f,AP_AC_2,2025-10-17T06:30:15.205Z,E100365,-36,6942
DH75c4D308Ce0D,AP_CAF_1,2025-10-11T13:00:52.205Z,E100955,-56,3047
DHbf33a2eEC83e,AP_GYM_1,2025-10-07T13:45:57.205Z,E100066,-34,6939
DHF3c8c1eC6e4c,AP_GYM_1,2025-10-06T18:41:41.205Z,E100302,-51,2767
DH8BdDF480680E,AP_CAF_2,2025-09-29T11:39:39.205Z,E100672,-53,2078
DH3Eda77AdCBbe,AP_LIB_2,2025-09-30T06:03:23.205Z,E100744,-76,573
DH51C7EB87edA5,AP_CAF_1,2025-10-02T18:21:43.205Z,E100188,-78,4635
DHDc3Ed6E7BEcB,AP_LIB_2,2025-10-16T03:24:56.205Z,E100767,-40,2484
DH297836611dBf,AP_AC_1,2025-10-04T14:54:30.205Z,E100532,-74,5595
DH3abBB2cDf379,AP_CAF_1,2025-10-13T12:06:35.205Z,E100062,-69,877
DH2e36FD82a5A9,AP_LAB_1,2025-10-05T09:39:24.205Z,E100463,-67,6523
DH5a15CBE13bEC,AP_LIB_3,2025-09-25T14:13:06.205Z,E100250,-78,6297
DH69c93F9772Af,AP_CAF_2,2025-10-10T11:28:51.205Z,E100719,-52,3380
DH49daB2D90B3E,AP_CC_1,2025-10-15T14:45:41.205Z,E100109,-69,1472
DH9A7ECBD9C72a,AP_AC_1,2025-10-19T03:50:31.205Z,E100099,-63,1342
DH57cf4daF5442,AP_LIB_1,2025-10-20T15:23:44.205Z,E100519,-30,6067
DH2e0952a88f24,AP_LAB_1,2025-10-13T06:22:29.205Z,E100214,-39,2156
DH1ceC44EcA4A7,AP_LIB_2,2025-10-17T13:32:16.205Z,E100623,-43,5515
DH7194702FdAb3,AP_LIB_3,2025-10-20T08:22:47.205Z,E100588,-55,4773
DHEFf8DcEFC68f,AP_LIB_1,2025-10-07T21:34:38.205Z,E100950,-71,669
DHe1F3C4DE32ba,AP_AC_2,2025-09-26T12:22:51.205Z,E100352,-53,5562
DH78EA84cEB605,AP_AC_1,2025-10-19T02:47:01.205Z,E100791,-32,1406
DH9259430ceE12,AP_LIB_2,2025-09-29T11:35:08.205Z,E100821,-42,6127
DHdD9c81Ac6105,AP_AC_1,2025-10-01T08:12:12.205Z,E100517,-68,5148
DHf811B4facF1B,AP_CC_2,2025-10-17T14:24:22.205Z,E100292,-36,4814
DH6CffA11CcB0D,AP_LAB_2,2025-10-13T05:38:59.205Z,E100805,-78,4005
DH114223eF6c26,AP_LIB_2,2025-10-23T04:15:32.205Z,E100245,-52,6877
DHd037C07B1E4b,AP_CAF_2,2025-10-24T04:56:48.205Z,E100497,-74,750
DH1f3d0bc2AA3d,AP_LAB_2,2025-10-03T06:35:21.205Z,E100406,-73,2305
DH9cCC53C12ADA,AP_LAB_2,2025-10-11T05:05:21.205Z,E100304,-39,4051
DHcE1F12DF05d4,AP_CAF_1,2025-10-16T06:52:44.205Z,E100034,-77,3379
DH69c93F9772Af,AP_LAB_2,2025-10-17T08:24:42.205Z,E100719,-32,5729
DH32FE60e3dCAb,AP_CAF_1,2025-10-01T07:33:23.205Z,E100660,-40,6303
DHAd0EF1071EBa,AP_GYM_1,2025-09-28T15:05:54.205Z,E100237,-71,1816
DHB9EC76944fae,AP_LIB_1,2025-10-11T04:13:27.205Z,E100322,-70,5780
DH437AcfBcaaa8,AP_CAF_2,2025-10-08T02:44:29.205Z,E100320,-70,954
DHfE69A7EA34fd,AP_LAB_1,2025-10-19T15:13:52.205Z,E100985,-56,2209
DH68B4DD0Aa00C,AP_AC_1,2025-10-18T17:55:57.205Z,E100272,-69,2192
DH0d682c610A63,AP_GYM_1,2025-10-19T08:49:18.205Z,E100724,-41,5782
DH2EB0efDd53DB,AP_LAB_2,2025-10-15T04:21:53.205Z,E100778,-54,928
DHFAaBea240287,AP_LAB_2,2025-10-04T10:48:17.205Z,E100800,-77,4816
DHEaddE6Fb1afd,AP_CC_2,2025-09-30T08:24:59.205Z,E100274,-55,2529
DHfC5b4fEc6cc2,AP_LAB_2,2025-10-08T09:30:30.205Z,E100731,-62,360
DH39EB8B73216C,AP_CAF_2,2025-10-10T04:47:58.205Z,E100354,-49,5236
DHDc40A0eCA7Ab,AP_GYM_1,2025-10-22T13:55:51.205Z,E100698,-66,2774
DH6f4b2F7aF621,AP_AC_1,2025-10-02T12:32:11.205Z,E100816,-64,2964
DHaf89178d10EF,AP_CAF_1,2025-09-28T17:38:42.205Z,E100771,-46,6522
DHF46BC4B854d5,AP_LAB_2,2025-10-17T07:48:44.205Z,E100248,-68,797
DHba5F0E07348E,AP_LIB_1,2025-10-06T03:57:41.205Z,E100730,-52,5905
DHE3b849aaCE4E,AP_CAF_1,2025-10-13T13:32:45.205Z,E100594,-33,5393
DHe7a7A7c70a91,AP_GYM_1,2025-10-07T17:29:11.205Z,E100439,-41,338
DH4B1CF43A15a7,AP_LAB_2,2025-09-27T04:03:20.205Z,E100379,-62,4542
DHe0725E8A26fa,AP_AC_1,2025-10-20T07:32:27.205Z,E100390,-51,6689
DHcAc3cF0a6eBb,AP_GYM_1,2025-10-04T18:12:18.205Z,E100145,-77,3656
DHFfB4dcCe8CdB,AP_LIB_1,2025-10-17T05:16:38.205Z,E100443,-61,7052
DH7d8eEfEecF84,AP_GYM_1,2025-10-13T03:35:41.205Z,E100347,-70,1175
DH4A3BeC2E529E,AP_AC_2,2025-09-27T14:21:36.205Z,E100006,-62,3656
DHD47dc72B1e1f,AP_CAF_2,2025-10-03T07:10:11.205Z,E100211,-62,459
DH92bdE4B4b6CA,AP_LAB_2,2025-10-14T16:37:46.205Z,E100074,-71,1661
DH2e36FD82a5A9,AP_AC_2,2025-09-26T08:10:51.205Z,E100463,-77,2353
DHFB0471FE7273,AP_CAF_1,2025-10-24T04:25:39.205Z,E100303,-39,3448
DHaAB59F8fDED5,AP_LAB_2,2025-10-20T03:15:11.205Z,E100053,-59,2618
DHda0351CeA54A,AP_AC_1,2025-09-29T10:04:52.205Z,E100130,-45,6517
DH794c096A4f71,AP_GYM_1,2025-10-12T03:58:25.205Z,E100651,-58,4089
DHa03eA9A2c4f6,AP_CC_2,2025-10-02T06:53:50.205Z,E100198,-42,4532
DH7a0669d64c7a,AP_AC_2,2025-09-28T15:16:50.205Z,E100894,-38,6489
DH9dBBCCc1eDCf,AP_LAB_1,2025-10-20T05:27:57.205Z,E100663,-75,1788
DHb7B8dB5becCf,AP_CC_2,2025-10-24T09:32:23.205Z,E100758,-42,832
DHC998e2D57990,AP_LAB_2,2025-10-13T16:25:06.205Z,E100334,-65,3731
DH57Eaf12eEf49,AP_AC_1,2025-10-11T07:34:36.205Z,E100916,-73,3126
DH35A79bd92ac3,AP_LAB_1,2025-10-24T11:29:01.205Z,E100077,-54,2588
DH3Eda77AdCBbe,AP_AC_2,2025-10-11T07:33:09.205Z,E100744,-61,6295
DHaAacff3Eb03C,AP_LIB_1,2025-10-13T06:03:00.205Z,E100003,-32,1686
DHebafd2d4b6cd,AP_LIB_1,2025-10-23T23:33:21.205Z,E100994,-80,5641
DH22bcAfaD1aba,AP_CAF_2,2025-10-15T07:37:41.205Z,E100612,-44,6438
DH0667b0aD435d,AP_LIB_2,2025-10-05T18:12:13.205Z,E100536,-57,6258
DHd4BECd63866f,AP_AC_1,2025-09-26T10:40:29.205Z,E100484,-79,3668
DH5E985dd4b6bD,AP_CAF_2,2025-09-26T17:36:51.205Z,E100569,-34,5815
DHbA9829a7Fcea,AP_LIB_3,2025-10-04T11:53:37.205Z,E100611,-32,4113
DH8BdDF480680E,AP_LIB_2,2025-09-28T08:40:29.205Z,E100672,-53,1004
DHce9E5f68CD1F,AP_LAB_1,2025-10-24T05:05:27.205Z,E100865,-58,3313
DHBDA85aFF858B,AP_CAF_1,2025-09-29T09:20:57.205Z,E100494,-66,6809
DHCbDD6e4AE1fa,AP_LIB_3,2025-09-27T16:18:33.205Z,E100867,-74,6678
DHbfA7495Debac,AP_LAB_1,2025-09-29T14:08:37.205Z,E100656,-60,432
DH01eE7fE7CB86,AP_AC_1,2025-10-21T09:48:03.205Z,E100759,-74,3284
DH76dD5eea75a6,AP_CC_2,2025-09-26T10:06:47.205Z,E100288,-51,4497
DH84b9ecbD6eDf,AP_GYM_1,2025-10-21T04:13:10.205Z,E100436,-52,3881
DHDAfFaA085ABe,AP_CC_2,2025-10-01T02:57:05.205Z,E100601,-68,6692
DHcEB949bEDE9D,AP_LAB_2,2025-09-30T13:48:01.205Z,E100291,-35,5198
DHDE1ad7eeED4F,AP_LAB_1,2025-10-23T06:59:34.205Z,E100666,-55,2798
DHeaEa80Ce74d3,AP_LIB_3,2025-10-04T10:41:11.205Z,E100133,-54,1386
DHddA986cd423A,AP_CC_2,2025-10-07T14:27:41.205Z,E100806,-50,5473
DHbaF3666b57ca,AP_LIB_3,2025-10-15T01:06:47.205Z,E100584,-77,3276
DH96bb7CbB5375,AP_CAF_2,2025-10-16T07:15:15.205Z,E100267,-57,2044
DHFdBFFcfa07DA,AP_LIB_2,2025-10-08T11:53:43.205Z,E100906,-76,6118
DH1Aa395B240aB,AP_CAF_1,2025-10-02T17:29:13.205Z,E100502,-42,2728
